4236,5587,4294
1225,2631,699
6274,8780,1039
1227,8665,827
271485,8871,134
1677,13604,15
445,2144,282
5675,17966,365
229,1318,127
71,202,0
382,392,95
723,3778,245
3720,15542,1624
336,1742,129
655,4252,151
23122,6738,2899
526,1492,320
321,2176,118
599,2855,166
1507,6601,450
1407,8571,783
1167,5148,514
555,3376,175
698,2246,352
8562,4815,5537
667,2064,275
469,3130,163
2497,11953,794
2442,10822,2411
709,8268,113
3827,8895,2217
2170,10915,896
1149,7625,292
876,5004,43
1069,6074,123
842,4993,230
1864,18603,187
5773,21259,4961
176,1416,85
610,4321,149
1120,7455,243
345308,2130,64
1743,4482,1187
1102,5335,431
1860,8757,778
663,4030,261
522831,6377,748
467,4749,93
3698,5611,1927
3698,5611,1927
377,1488,134
841,4590,188
75,306,10
10682,18551,6055
1631,6860,787
1278,6237,211
1636,4185,177
798,5411,171
2364,12280,771
3,973,0
267,2074,0
829,3281,403
15520,14001,4769
1552,16294,238
3284,7722,1423
660,25,673
1140,3134,652
107,112,130
7896,34984,681
1167,8243,955
218,2831,52
519,2614,128
1243,5338,615
887,3151,433
749,3208,334
1629,5925,110
489,3197,158
1667,4529,847
943,1870,574
623,891,411
51228,3585,165
3061,10777,1018
227,793,137
271,1138,87
117,34,105
1716,5011,887
118701,8448,2265
7981,12509,2240
2793,18162,707
5093,9387,3366
1863,6473,1846
3424,8597,2299
7396,6002,7156
1992,8886,626
6594,26305,3537
892,4876,616
1293,8391,986
1402,8784,392
193,853,145
441,2106,67
3177,48709,225
1529,18513,23
12503,20303,290
615,3215,144
1073,5222,418
1069,2091,326
2161,6256,1238
57,113,27
1519,6663,740
800,1520,192
251,1663,78
1157,1690,68
49,77,28
2104,9616,409
549,1824,40
1360,3855,250
1480,6328,540
2783,3490,419
1217,10328,194
4854,27225,355
200,594,89
903,1130,168
871,3243,346
1178,4522,343
295,361,70
1301,6919,510
3804,19266,1135
1583,4533,1722
653,3293,150
1376,4486,113
130,28,123
434,1780,153
831,2603,307
261,1420,85
136,843,86
5031,16001,4244
716,2995,251
593,2062,109
641,4381,130
1083,6136,654
201,642,97
436,1351,124
374,1198,67
43,75,31
1024,3200,583
227,238,177
39,24,30
79,2709,7386
3263,10696,1547
2092,7374,1128
6324,12504,791
347,1387,341
38,100,27
907,2853,407
1673,8933,1574
1397,8898,345
72024,11477,30
25,77,11
1345,32,14
1072,7964,148
575,2777,176
616,1949,327
2348,8975,889
140368,55,30
787,3787,285
2121,12517,257
1386,4510,583
1567,5010,814
892,4237,217
138,582,27
2634,5706,1615
555,4355,96
1929,5071,161
2944,6262,49
7369,13692,6038
14,42,1
18219,10003,842
605,3192,181
1405,6967,323
68848,4460,135
630,1372,476
1322,7126,315
3229,6242,1955
1906,10556,1236
1043,6591,214
485,2367,85
4914,9550,4400
1373,2145,71
181,1449,23
2536,10148,1243
1350,5615,232
3032,7073,136
1509,4939,798
4183,16043,1367
681,3373,166
12669,11803,1909
1526,12212,460
11357,22841,2053
1782,10219,422
1861,6475,40
120,120,105
1683,10302,397
14983,9401,1441
2347,10513,833
889,5614,265
1397,5314,757
698,51,3
668,2141,329
553,2706,147
620,2749,303
290,1604,222
2472,11151,571
289,1320,43
823,1918,178
27,27,75
331521,14576,1323
74282,18561,877
3171,31336,691
1185138,15218,81
351,2332,21
3355,19980,983
186,718,65
1491,242,5
716,2156,425
351,2801,68
115,224,62
51522,1897,461
92,667,102
147,1164,106
5956,11582,1367
14053,61763,6774
749,3672,705
21726,23999,92
3293,9725,799
4740,21465,2206
13744,29072,90630
1436,6951,613
1112,5598,1370
96729,12993,276
8667,1925,680
2520,13238,1031
8026,16447,3872
1207,6633,856
673,5705,90
46041,2566,137
2001,14880,333
957,4836,15
197,1533,105
625,3378,307
758,3612,65
281,2253,77
155,875,39
798,5211,88
209,1079,24
432,1351,225
830,7596,170
1541,3580,925
1460,5217,650
1386,3855,170
291,1096,80
833,3337,265
1156,5060,357
451,1640,26
5466,2130,5391
817,3546,205
746,7107,458
91,323,79
1287,7484,498
1913,11603,311
1842,4524,160
140826,21282,499
949,4816,191
865,2444,507
1815,5264,765
2930,7109,287
3706,1856,3713
1470,6513,780
571,2595,144
1169,4242,524
132,147,249
5345,13136,2489
1558,6821,744
24420,2334,1254
1218,4318,375
1256,5399,362
1145,5835,385
641,2690,257
1261,11290,253
4193,17523,2227
46418,15079,290
2556,31067,323
510,4930,23
683,6447,43
77184,2614,321
485,3066,150
458,1735,161
409,1313,73
458,1735,161
213,1063,49
1381,4428,1709
226,796,29
852,3141,304
1479,9161,1078
1437,4061,817
1107,3373,565
1163,4713,365
303,2467,101
1383,5292,591
4557,2972,4197
1506,4031,124
522,2336,206
578,6039,241
2139,9947,367
998,5171,428
536,3178,43
714,3711,372
1895,7397,838
536,3178,43
415,4023,288
398,4261,92
450,2078,166
398,2908,71
613728,92944,5019
82324,15676,447
2674,9674,702
2441,15081,869
3107,14639,41
1127,8877,387
737823,42775,197
2626,18526,872
273,1935,53
676,5580,120
508,1443,210
1023,4156,521
367,3013,104
368,2025,132
456,1885,115
55,50,34
1276,9444,295
195,1416,31
3387,23100,194
2520,2681,2036
1211,933,72
3413,24590,825
2027,17231,15
1251,15525,211
305,129,301
64,398,9
647,3799,192
1244,2025,761
541,4303,140
1096,4832,29
1219,3143,66
316,989,77
4087,45830,862
1480,7527,503
738,5547,239
727,6793,182
764,7260,231
3216,16000,1593
467,3897,99
1510,12965,186
1146,8438,386
734,4710,279
1057,6990,57
1859,13113,54
559,3813,151
90369,13859,258
25,28,34
380,1702,152
500,2132,131
799,3667,195
37349,13726,39
2491,29654,3
1486,7221,701
189,2479,6
1256,13369,274
31792,54,1
1035,5632,1342
470,2077,173
95,588,19
1677,21442,295
265499,42813,45968
462,3093,201
302,919,114
931,7744,255
362,1703,126
1320,10359,334
5180,8819,3963
1301,8371,196
908,9075,241
362,3492,51
488,3807,39
570,3719,7381
975,2345,4115
2130,7773,220890
167,1640,22
4612,3376,368
1875,15116,492
232,1508,71
455,2644,7367
3923,19356,51297
460,4713,3707
616775,8609,174
764,6193,257
3429,15196,8850
477,3268,128
1121,10854,196
223,2310,17
177118,985,25
225,1633,38
133,1342,12
1192,9349,350
1164,9763,200
346,1478,3747
447,3850,101
837,3774,3868
649,5669,3647
1673,14475,569
504,866,2
653,7881,90
980,10592,94
122,512,4
337,1788,111
1389,12628,82
239,2511,17
264,960,100
326,2071,109
507,4699,77
453,2190,185
574,2687,263
132,819,40
1190,5993,581
408,2741,136
77598,10048,334
422,1699,207
291,1609,74
689,4837,3916
708,2346,366
452,3638,66
98,283,3663
1150,17864,21
831,4688,287
485,3460,73
803,5002,251
1426,9730,16
1192,2869,777
514,4244,122
659,3611,231
1088,4493,507
609,4031,182
604,2597,145
376,4040,74
1079,9245,307
20109,7675,10
307468,56306,614
1593,4221,1129
238,1817,12
16,25,5
164,834,50
461,426,91
1070,5066,75
95,531,37
346,2691,9
5192,28641,122
10,57,0
1269,6586,271
1764,11923,187
1851,7304,875
2298,12063,963
2705,8946,849
2360,18169,506
405,2437,99
979,7419,196
1219,7391,405
51063,35573,101
56392,18997,228
457,3305,63
750,3361,298
546,2663,99
631,2570,279
1115,3953,622
387,1664,654
980,5239,575
112,639,33
364,1912,123
555,2699,395
1766,7365,5
273,2057,207
439,2277,192
3167,13529,1769
34508,2479,48
23,54,13
151,178,112
4619,10829,18141
824,6468,203
872,7901,203
2084,17672,293
1781,5527,307
44,39,36
1693,6469,928
138260,66859,28314
691,4087,267
2169,16175,553
5177,27339,26843
5642,20106,373
945,6097,281
4244,13672,6101
2648,10717,1413
374,2548,82
431,2711,118
360,540,18
1819,12559,475
3803,16113,1557
444,2366,185
1833,5905,957
86868,3448,343
156,290,94
195,1150,55
500,2346,190
784,5128,301
406,2360,153
1067,2712,162
766,3105,253
129,700,27
4438,21379,1677
2828,7363,72
631,3241,22
2342,4755,275
3164,253,15
559,626,558
768,1168,143
2958,3993,24
1083,13194,14
1726,11038,353
1550,10244,271
1275,9298,457
1088,4246,464
698,3980,213
1639,8414,7782
78456,6064,450
494,1678,216
870,5459,174
551,3274,170
432,3725,79
2497,7660,15732
1713,7452,591
235,792,78
2633,4900,1823
530,5043,102
2132,13397,524
1257,10225,171
318,1491,104
473,2710,95
66,87,47
430,2375,147
535,907,372
58529,5989,182
912,5462,277
1046,8784,138
1696,9037,407
1616,11492,323
2232,8909,231
47866,6477,727
1182,6628,7674
130,801,18
7294,5534,216
2366,15125,523
2449,12228,737
250,1741,193
672,37,659
1543,6636,482
374,2129,119
1191573,29350,275
47813,61531,55
988,2545,582
1012,4382,3906
424,2954,84
3017,8218,1819
2369,10104,913
639,2336,237
1087,3400,635
66,72,52
1989,1232,1978
530,1486,20
1735,1755,1563
8934,26755,1147
52653,23881,879
1769,5779,636
4251,2565,119
665,2283,260
1900,6318,148
545,2824,135
1056,1639,123
8275,8596,746
91,178,56
1201,5865,179
3984,3863,238
486346,43185,323
273,950,67
2123,12473,797
2470,10707,1316
2343,18033,58
73,35,3492
495,1669,240
432,2029,337
1723,4912,972
8512,16694,4593
3536,8107,4324
1185,7142,347
1753,10013,477
2180,12560,1712
26883,73167,6355
2399,10336,1143
8236,18198,4353
3454,13998,2245
3558,12105,2123
37972,22692,2169
1869,9683,737
2018,4885,703
11125,62441,4240
8118,12544,341
853,4035,96
3350,6044,2561
96759,54807,1500
1483,14100,296
1059,11046,79
341,1967,67
366,1625,78
437,3235,40
78647,14192,547
595,3810,110
921,6949,272
1409,5971,294
1167,2831,391
3114,21748,464
715,2405,282
6945,211,183
24,152,2
2761,13789,276
1445,9771,358
2214,17398,488
2932,4381,2567
465,2132,171
2066,4704,1908
2115,10565,1576
1661,12119,451
162,1226,46
1459,41,0
1079,3779,450
74306,24020,519
10587,14903,7306
3086,7346,774
1327,3244,150
2214,17398,488
240,1505,58
454,1267,83
3390,4128,615
73461,194,61
1182,4635,204
1514,11575,191
2325263,20773,6
1196,4201,134
363,194,131
682621,79,42
55248,9985,639
646,3703,84
7032,71596,32
267,1852,71
11,26,1
854,4515,209
500490,2362,89
374,2600,111
1535,10579,218
1533,9073,139
2168,13402,458
2566,3769,2358
1149,5007,290
1632,2507,175
629,6180,163
142,672,41
313,1478,93
629,3134,558
2057,11614,865
393,2518,62
530,3033,76
1064,6114,252
583,2962,45
947,2479,19
30,84,7
648,2930,87
708,3619,192
908,4356,190
1455,7112,404
1084,4265,421
717,5159,516
137,535,6
2350,16843,455
1611,3656,937
1632,10327,381
276,2900,801
873,4542,316
2994,8590,2114
890,6097,224
973,6092,257
853,3587,342
9197,7282,8962
581,1625,238
574,2871,90
347,1476,74
760,2540,342
123570,30947,1530
166201,5066,155
431,2398,305
287,1461,70
928,2305,134
765,697,108
1065,8470,166
261,1113,36
1545,7039,300
836,4216,208
704,3161,255
591,1959,175
511,1854,82
7883,17557,5964
723,3165,183
559,2423,250
1077,5318,360
1496,681,1404
1353,3267,771
573,2285,191
173,822,34
252,924,135
246,47,10
1818,4423,877
306,222,30
55637,11195,979
1492,5792,390
1084,3210,1039
851,5313,143
109,530,1
452,1934,232
140524,13358,347
2916,6059,3285
1354,8974,1023
554,3644,134
240,870,91
43,118,220
1723,4912,972
520,1854,221
4088,767,209
386,2268,144
2669,4334,269
153210,22746,5846
4044,26779,1590
1336,4948,436
841,4873,402
757,3882,221
736,6151,100
793,1166,27
1641,7779,527
796,3578,380
3937,25117,553
5611,65537,2101
1071,6599,411
26,77,16
788,3967,171
672,3563,360
1445,3686,761
65720,11135,173
545,1763,346
1506,5601,1449
915,3743,401
509,3232,105
64,35,101
4123,9479,2940
3998,5924,1001
658,2955,283
4569,3000,4222
491,1161,250
887,5955,147
117,572,22
176,1145,27
624,1700,185
9466,9768,38
46,1094,137
768,5711,62
2165,7844,1999
1163,1326,1051
368,801,328
3010,13538,791
578,2427,184
988,3188,336
7488,14596,3079
922,7488,297
2095,19242,398
5491,1468,60
909,8689,156
2028,35333,168
196,550,32
581,3886,87
818,13862,31
1123,7038,454
1166,7102,237
37,28,33
88,24,76
43,37,28
3638,6762,21
86284,7935,409
4346,15588,1462
464,3238,132
230,1064,141
531,2369,271
521,1439,297
233,1197,32
7810,17122,419
501,2400,102
839,5888,138
621,5152,31
839,5888,138
964,4858,473
684,5247,262
54,229,19
636,3420,191
718,6571,130
411,1430,109
513,2129,75
203,843,23
184127,20411,1313
2630,2841,2068
2046,7250,1093
4116,7359,619
952,5826,729
851,3114,462
1244,7698,717
2383,16261,357
431,2315,40
281,2719,33
783,329,730
1367,11414,674
1169,492,93
721,4529,107
868,4645,89
1334,7278,498
277,2636,35
174412,30847,496
1838,7412,317
524,2786,150
112,115,86
495,1186,360
375,1635,127
326,1597,43
1652,6958,585
245,1042,39
3116,13890,470
266179,26048,23
2080,4250,1346
1027,4322,319
387,2152,41
532,2667,238
666,3353,287
1192,5475,349
2391,12060,442
2315,9118,273
2225,3914,946
2418,2647,456
1321,8055,449
727,3037,247
552,2112,203
1506,7018,45
10610,13258,686
22706,75,128
886,4246,273
4344,6231,669
463,1979,80
1308,5644,1240
1351,3729,658
6630,1501,6434
1263,8561,345
1357,2147,68
493,2843,155
25,217,0
1555,15339,213
13351,8621,9495
1010,5852,319
1468,9745,439
92,30,198
422,2215,141
2600,8493,1209
554,1995,228
724,3881,308
1252,15698,262
964,4766,384
2945,23983,998
796,3180,233
151,958,67
58573,3486,26
1390,6430,855
556,2575,210
965,4018,253
467,2115,189
89780,5748,659
2426,15249,862
782,2555,352
729,3111,276
944,2824,482
934,3430,343
618,4867,98
540,1791,261
1084,4259,133
546,2167,221
185,55,159
896,7441,177
1169,5609,447
5334,3496,397
1060,2299,632
69,260,74
879,1641,540
785,1614,393
1858,12834,622
2238,11637,487
1014,4558,282
2258,19535,284
688,3485,81
25,24,18
1182,11892,306
578,2977,150
348,1527,66
441,3478,88
898,5951,203
393,1604,105
2799,8515,140
1063,4184,412
740,4536,99
1389,6329,440
2414,11725,1039
1362,3935,403
67866,8894,307
1474,4758,1785
1301,6284,399
956,3491,883
1310110,10339,144
1284,9089,279
7149,19805,2001
1490,5790,1325
2699,16738,460
1379,5789,1280
1474,5717,468
2944,9692,325
3067,12644,1540
3532,7490,2031
3997,20033,3011
317,2236,72
46,282,126
1703,12059,101
270,3593,16
92284,7437,1992
687,5153,275
26532,35923,460
863,11411,65
865,4527,1534
478,4109,66
3794,17556,1045
21,121,15
370787,5200,719
2580,22486,611
184502,46071,2
4865,6493,1700
6253,26869,1971
70855,38334,1828
1286,6664,369
1796,18309,868
56395,5992,223
3594,20570,1227
44,514,0
21571,8809,581
1884,15328,321
1184,4040,496
158,63,149
1777,5489,909
728,4234,267
2839,37277,297
2061,11488,130
7853,35768,609
649,2489,318
954,3116,488
1104,3094,592
1374,5187,454
853,4997,155
3313,20936,620
2882,2276,1653
830,6620,169
649,3130,347
1317,13636,632
13,190,0
78389,17612,30
2433,17007,780
4156,32134,2057
10194,19338,265
1621,11172,590
1272,11760,274
959,7240,336
347,2726,124
1163,5204,504
382,2395,24
287,2717,51
584,4513,157
711,3845,76
404,2777,24
996,7850,431
410,4141,87
962,5375,219
2150,10215,630
1538,2809,666
1210,4000,242
1048,3089,505
2947,229,2872
443,2424,126
3941,6469,2528
832,3821,160
1324,7027,515
1116,6444,359
958,4930,169
9283,16651,5747
1116,2501,420
724,2675,289
2565,11702,937
529,267,111
3308,4907,1854
803,4473,371
92,598,59
1524,4056,1363
3300,23189,1207
6094,21738,6310
1558,10097,459
1303,7549,952
150,778,6
1458,4418,168
1109,7162,651
625,1947,1090
787,10620,41
58,1031,13
398,1566,205
2782,6684,1138
1391,5049,265
5715,26846,1026
376,1733,83
995,5819,423
5228,20792,2964
252737,13170,11
57121,24286,662
595,1303,335
53540,16107,924
2743,11913,13
3709,6087,521
6099,5804,403
1704,10513,602
2902,10234,2922
2247,8148,1052
1304,5176,1295
4420,18978,1967
845,5083,304
123,62,110
229,120,193
1425,8507,485
779,4920,166
294307,33946,1508
771,2270,429
475,4285,31
1586,7513,514
905,8731,89
360,3717,58
744,4018,126
568,1789,238
1202,100,1194
2384,425,2382
1440,7074,591
2843,6273,42
452,3782,28
2774,11416,1164
181199,9854,427
1125,2314,81
1433,9673,330
1549,8498,317
529,2426,138
2137,9735,1891
1433,8377,94
541,186,382
1927,3487,1422
994,1604,736
893,522,807
948,4976,148
2497,1961,1081
1449,4722,729
130,69,116
11063,10782,10110
11063,10782,10110
2155,9168,955
10630,25829,2498
6777,16636,5488
1059,4347,969
793,6520,140
135,34,89
994,5837,342
2900,30701,83
55709,5285,486
348,1555,72
1004,6487,188
535,2740,135
89,146,62
1774,11715,265
1443,7634,146
285,1492,20
10886,19946,595
1595,93,6
511,2155,124
4268,30523,1508
1482,5664,429
897,1123,621
932,1196,722
1705,741,1392
165,60,153
1306,2758,912
771,251,744
115,278,33
1727,9256,1028
996,3092,207
430,710,233
2235,1707,1126
491,868,353
361,978,207
170,594,68
590,962,391
13424,22208,12268
1666,5282,644
2635,19339,1302
40048,1711,35
757,2172,192
330,49,330
352,3933,27
750,5491,55
325,2082,38
4600,11221,3290
1400,5888,628
925,1423,755
560,4190,177
35,403,0
4587,1049,971
89,43,80
1346,5181,719
445,2111,134
308,1791,70
1068,5120,344
459,1151,283
1568,5262,473
12,24,3
9020,2749,243
792,1980,325
2490,7385,1220
9273,20559,3767
574,3227,79
240,1431,96
818,4352,104
1503,6801,952
365,1185,213
810,1737,172
2327,20576,590
2027,21780,364
60719,10371,2467
1735,7906,717
161,488,139
1284,8494,191
534,2066,325
2706,9989,645
2503,21627,276
2104,9844,898
41,29,50
1214,5193,249
3378,10597,2364
250,1428,245
549,2700,330
632,3003,541
3160,11270,2694
1786,6535,905
650,1451,294
461,2390,150
801,1684,172
399,1638,55
1693,3852,1041
1560,6547,207
722,10619,14
1007,11745,124
1302,14325,236
904,6914,248
971,5610,287
516,2364,48
2518,13841,898
208,811,98
178245,51838,2713
666,997,531
488,1517,294
570,3039,99
322381,1469,128
3641,1727,132
1201,7381,556
4075,21648,1879
8015,19101,771
1385,14380,230
1699,13458,269
22,24,83
32,49,15
103,554,31
349,1765,157
224,1022,61
370,1892,89
1612,6974,738
1495,3324,785
108200,319,2086
468,2557,159
548,2650,174
2394,18165,782
183,701,65
739,1859,234
452,2504,55
639,2182,249
96,495,8
99,71,14468
35,38,3610
2667,21223,12
157528,18209,430
393,1748,92
624,1442,442
5358,10922,2372
10146,2597,9683
971,4713,355
37,23,89
214,47,378
765,3394,271
6362,13035,237
12402,3597,392
506454,7658,679
2483,2242,961
73243,7669,901
944,5122,301
944,5122,301
745,2927,248
528,1894,249
476,2482,73
6326,3232,5672
806,3870,278
40565,721,150
82133,8236,718
308,1116,160
2048,12637,907
1402,7641,309
13829,9675,877
1777,6306,962
792,2115,334
408,1580,127
612,1190,470
750,2413,410
595,2416,367
431,1437,212
1182,2236,868
4,855,4784
1004,3438,364
877,4476,150
659,2352,317
96201,4806,105
855,941,527
594,2486,307
8565,16354,239
1092,3989,811
387,1348,132
353,1527,168
1092,2948,640
373,1869,89
1323,5860,524
2277,6686,1144
286,1848,0
1907,6128,1402
2412,9289,706
1129,160,1055
2606,13215,983
539,2623,189
2021,11713,1126
5498,9961,3642
2649,8329,1131
1013075,38556,249
437,1784,10945
3579,10180,2378
1140,3134,652
4802,7596,4101
947,4685,166
990,4998,442
43,58,39
132,154,462
2225,19120,71
741,772,181
2091,14254,180
245878,4837,503
1240,3522,436
1142,4119,468
1118,6286,218
3684,3192,351
1592,7327,406
6834,19153,2861
350,1900,41
896,5539,179
2106,4317,1442
685,2605,255
954,3991,389
3045,23654,443
523,2302,147
8675,22800,3590
481,1546,291
432,2446,184
1179,5956,415
5173,18778,2421
2479,12450,1072
221,621,119
591,2323,262
38,38,15
395,2607,41
1927,20200,130
7982,14969,1719
517,3508,127
2575,19785,91
4152,5373,335
1507,4677,585
1200,603,103
13255,20533,227
839,6533,26
97,116,83
339,722,200
384,1775,382
305,1041,160
1256,14103,716
885,4373,368
26124,6296,44
2686,4779,2375
1109,5523,791
4305,2463,867
16092,8226,393
4455,11823,4024
500,1519,79
43106,24488,124
325837,1869,137
461,2236,58
4418,3029,4416
2235,14267,648
299,35,238
228,1230,27
267,1510,144
79240,40866,36
156341,9307,79
1397,5975,294
4036,36961,76
4529,14248,590
2113,9414,536
1315,4355,757
14744,1604,187
1764,8644,642
664,2958,114
1091,1340,788
785,2636,309
1428,1348,1171
265,1099,43
166560,60,109
770441,8049,16
145501,18857,1332
662,4644,468
296,1030,102
960,6806,71
1646,3496,983
75,23,69
1884,354,43
69024,10535,569
13472,23934,16
340,3043,109
749,4696,506
4465,22628,1278
12517,7873,11835
1969,6216,1138
2849,3910,92
5590,20824,4959
387018,25807,30801
1364,7851,814
2553,5739,736
356,240,303
1471,7564,262
2043,22724,88
1605,19920,347
1593,14700,201
1001,3548,497
209,942,76
396,3329,89
503,7525,0
3240,23122,1025
837,6009,614
53317,3739,379
254,1054,65
1582,16337,507
650,2838,104
1650,13370,1092
2833,17275,1594
254371,30062,3102
52,40,43
52,40,43
1992,5346,2009
1259,8608,296
4634,15601,2868
4143,1941,3824
292721,4823,606
312188,32715,486
304,627,108
139204,5822,108
301,4196,0
1554,8654,778
587,2309,579
3493,12577,2279
4433,22253,496
11643,8745,474
372,2537,4
1780,18791,199
223,1030,49
205,1209,1
3328,28106,952
1011,6184,1302
8400,12152,6944
712,3432,572
2593,18745,997
2176,13355,541
12,28,5
1451,21766,36
26,43,15
174,791,24
202,603,18
62865,271,5
61741,49828,2849
30,87,13
363,1730,74
1328,7931,624
32,131,2
2499,5451,1676
76248,4396,1096
2287,316,2233
1670,5089,620
633,3720,268
2890,9621,1338
1413,13399,295
3952,21844,2495
1137,3112,149
1872,15459,296
2192,11722,1401
1446,10326,356
60,46,50
1222,11315,223
67,49,59
475,2920,42
694,5193,45
432622,7198,418
2174,10777,333
652,2888,195
4624,6647,173
159256,13206,14
16659,1631,16333
4269,14738,500
1391,5204,259
62295,12129,61
2601,898,226
237,963,126
5087,16663,2438
76,199,0
44,70,9
10569,2931,671
11854,7453,11000
2547,10675,838
586,1604,305
1751,3714,365
1800,7802,563
562,3186,141
1871,17835,178
43,25,39
395,2422,39
39,45,27
993,5623,258
908,8316,571
222773,4667,539
1482,8067,518
2957,13300,1146
3485,13750,1911
8696,3900,177
939,2331,576
872,4606,358
457,1918,133
181,238,54
620,2729,135
7006,3777,226
453,4403,10
7780,11381,1239
112,322,62
1221,4890,582
4641,8708,1272
412,1419,211
739,2705,329
1499,11906,383
4462,1853,298
2203,16182,682
1531,9199,1116
855,7590,59
21918,5613,676
5301,2855,4620
5137,19629,3810
1978,12898,596
555,1973,224
1502,4923,825
1157,2496,95
272,1576,80
806,6166,150
562,5069,169
96831,28794,663
15,941,2
867,5594,344
825,2911,387
45583,4607,739
1514,4223,375
1356,8247,205
549,3350,160
152388,8578,359
412,2943,44
742,2350,277
742,2350,277
339,1769,31
19765,3703,407
1062,4758,314
888,5928,176
2212,14567,988
960,3523,442
915,4334,210
1671,4961,892
336,1077,72
3853,15675,1261
4916,3579,4480
1156,4704,282
867734,1898,81
2687,8227,1137
5251,23121,2583
4371,11032,1463
2130,12579,717
1299,8947,461
449,2410,159
911,6846,192
20,23,10
3783,18354,1949
1494,6107,380
2095,9301,503
1924,8174,1157
457,1789,172
9766,6074,1220
3023,19432,1004
1893,12963,520
4402,3627,595
379,2030,168
1709,14719,313
628,3188,173
598,1760,318
933,9258,183
881,2834,406
153,1211,43
1331,2782,900
404,1913,139
919,3227,409
758,2016,469
4409,17808,3477
758,2016,469
1891,17531,664
2069,11639,626
3771,7623,3400
2406,6329,1420
2999,7618,1032
1046,3187,520
4824,6762,1195
775,2610,399
1051,3878,260
539,1380,81
5262,6390,927
2709,26051,432
1164,3935,619
29,22,24
33728,17787,737
5000,21168,12
40,504,20
109,23,101
292,3820,119
1547,7843,1539
98314,4628,234
1810,8827,531
891,5139,58
3267,5159,594
1566,6457,613
5458,10140,1105
2623881,14236,383
3441,8381,3889
3219,4347,2634
89,25,83
168,501,52
239709,4077,201
1275,4858,1157
67,619,51
888,3415,452
9454,3223,234
1296705,72571,1280
1303,5468,417
6701,15917,1883
1820,9758,1248
849,4254,207
438,2371,143
60,1024,299
590,2786,235
915,4873,297
13236,28438,2286
471,4986,152
104,221,58
654,2368,251
1677,8818,397
471,2539,165
14443,7166,541
69,1012,59
2658,7125,2573
2355,9969,1276
990,3537,10
60591,15318,2095
62,829,35
3944,9587,377
2033,17018,425
834,6205,68
784,5049,83
344,1163,59
395,2783,48
707,2161,279
1504,13404,111
1140,2633,600
1264,5344,309
57282,6640,345
1254,4741,370
491,1758,161
509,2016,165
1920,4968,846
2543,8815,660
1073,9358,719
66500,12091,453
1704,7194,424
2530,8389,545
501,2824,216
2113,8930,669
5926,12249,4933
742,3685,405
1046,4684,386
512,1336,195
4942,408,126
190,378,65
2186,13239,230
2236,16947,429
284,509,56
120,37,110
1034,11495,104
1253,11508,232
589,3318,62
9013,22279,616
4042,19960,55
57349,24810,55247
2290,18493,341
31455,109,348
1195,2692,193
960,5370,155
4034,21146,161
6169,2111,174
1221,8594,344
4816,16671,198
823,5608,214
2061,15740,598
6452,4810,323
679,2504,249
3033,15091,744
786096,104,779
786,2925,111
1560,7595,453
1251,15798,103
672,5149,119
765,1106,585
3096,11224,26
79344,6466,268
2093,9644,677
870,3475,265
308,1411,93
1770,3486,187
572,2810,141
1045116,17171,26
3047,10800,941
91574,12907,738
1491,4977,415
839,6590,140
389,2406,117
798,5365,12
1236,9914,266
223049,19120,320
2831,2950,2456
510,2204,221
1653,10241,441
50,25,38
1875,778,79
2,507,1506
952,5350,259
539,2022,214
677,3569,229
1086,4220,532
39187,7891,728
3146,47,398
7106,7966,605
6456,3160,1351
1784,4117,143
273446,6565,1286
1523,15906,188
71,22,74
282,1387,103
35193,13982,765
1294,4281,646
3040,14823,1209
170,808,40
1540,7131,699
3008,1255,502
807,2973,385
3008,13377,396
4161,20957,1286
11,55,0
3167,19702,1122
23091,15162,1033
204,83,193
35860,60827,421
18459,5654,107997
523,2634,197
7257,25,84
7549,4295,319
1298,3323,1093
57,27,50
303,1317,66
1125,3509,610
1941,7890,803
1454,7009,431
128085,9638,563
5863,18770,3119
2535,18607,455
1327,2598,4
3819,10159,448
930,8010,210
1174,6092,234
589,4684,142
717,3228,375
1720,9094,3
3909,1206,1761
881,9652,154
694,3761,308
90527,3386,231
255,416,184
1362,10221,389
411,1855,152
10,1053,580
350,1862,26
936,1469,187
376,2287,135
379,1781,106
950,4908,400
152,1065,14
16,987,2909
205,1009,67
206,2401,0
205,60,171
1501,21834,198
436,78,45
1433,7398,1169
8382,151280,708
417,1821,148
472,1072,239
383,1752,470
999,5655,57
7587,6130,999
1603,1701,108
223,550,210
2997,10943,1328
1587,6680,522
1615,6294,398
2164,11893,263
2805,14883,773
37898,12022,2143
1054,5623,343
66,30,50
38,53,25
27,64,19
215,1630,54
1437,15496,126
4681,4981,1214
1939,11322,634
1213,2501,1082
1195,3291,83
6282,15278,3403
1530,7580,394
3149,11564,1515
1921,7890,752
358,2313,75
198,895,27
772,2953,134
432,1490,64
2467,1656,2302
465,807,459
752,3429,390
493,2202,135
2282,6481,532
435,248,45
288,1182,146
324,544,298
1241,4239,129
1202,9583,103
698,1164,635
441454,7936,21734
793,4446,15
673010,19584,98
663,3018,215
15246,18449,100
460,1049,378
175,1034,11
4061,7262,2976
664,2366,43
6501,1020,3309
98927,3727,85
360,2931,50
3621,26253,137
24,229,6
1322,9579,323
676,6134,136
12320,13290,1291
44,24,30
186,60,164
82034,57775,1178
1794,4693,1155
687,3146,243
